location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Mandir Marg,Delhi,IN,2017-11-12T06:30:00.000Z,2017-11-12T12:00:00+05:30,no2,114.27,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:30:00.000Z,2017-11-12T12:00:00+05:30,co,1400,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:15:00.000Z,2017-11-12T11:45:00+05:30,no2,111.2,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:15:00.000Z,2017-11-12T11:45:00+05:30,co,1370,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:15:00.000Z,2017-11-12T11:45:00+05:30,pm25,766,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:00:00.000Z,2017-11-12T11:30:00+05:30,co,1300,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T06:00:00.000Z,2017-11-12T11:30:00+05:30,no2,104.63,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T05:30:00.000Z,2017-11-12T11:00:00+05:30,no2,93.87,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T05:30:00.000Z,2017-11-12T11:00:00+05:30,co,1200,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:45:00.000Z,2017-11-12T10:15:00+05:30,no2,116.3,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:45:00.000Z,2017-11-12T10:15:00+05:30,co,1600,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:45:00.000Z,2017-11-12T10:15:00+05:30,so2,3.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:45:00.000Z,2017-11-12T10:15:00+05:30,pm10,814,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:45:00.000Z,2017-11-12T10:15:00+05:30,pm25,766,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:30:00.000Z,2017-11-12T10:00:00+05:30,no2,124.33,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:30:00.000Z,2017-11-12T10:00:00+05:30,co,1670,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:30:00.000Z,2017-11-12T10:00:00+05:30,so2,4.1,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:15:00.000Z,2017-11-12T09:45:00+05:30,co,2230,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:15:00.000Z,2017-11-12T09:45:00+05:30,no2,105.57,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:15:00.000Z,2017-11-12T09:45:00+05:30,pm25,653,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:15:00.000Z,2017-11-12T09:45:00+05:30,so2,3.8,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:15:00.000Z,2017-11-12T09:45:00+05:30,pm10,814,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:00:00.000Z,2017-11-12T09:30:00+05:30,so2,6.4,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:00:00.000Z,2017-11-12T09:30:00+05:30,co,3170,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T04:00:00.000Z,2017-11-12T09:30:00+05:30,no2,107.77,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:45:00.000Z,2017-11-12T09:15:00+05:30,no2,91.23,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:45:00.000Z,2017-11-12T09:15:00+05:30,so2,9.43,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:45:00.000Z,2017-11-12T09:15:00+05:30,pm25,653,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:45:00.000Z,2017-11-12T09:15:00+05:30,co,4230,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:45:00.000Z,2017-11-12T09:15:00+05:30,pm10,814,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:15:00.000Z,2017-11-12T08:45:00+05:30,so2,14.5,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:15:00.000Z,2017-11-12T08:45:00+05:30,no2,54.13,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:15:00.000Z,2017-11-12T08:45:00+05:30,pm10,682,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:15:00.000Z,2017-11-12T08:45:00+05:30,co,7000,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:15:00.000Z,2017-11-12T08:45:00+05:30,pm25,544,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:00:00.000Z,2017-11-12T08:30:00+05:30,no2,41.9,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:00:00.000Z,2017-11-12T08:30:00+05:30,so2,18.03,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T03:00:00.000Z,2017-11-12T08:30:00+05:30,co,7170,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:45:00.000Z,2017-11-12T08:15:00+05:30,so2,20.8,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:45:00.000Z,2017-11-12T08:15:00+05:30,no2,42,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:45:00.000Z,2017-11-12T08:15:00+05:30,co,7000,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:45:00.000Z,2017-11-12T08:15:00+05:30,pm25,544,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:45:00.000Z,2017-11-12T08:15:00+05:30,pm10,682,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:15:00.000Z,2017-11-12T07:45:00+05:30,no2,40.07,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:15:00.000Z,2017-11-12T07:45:00+05:30,so2,18.7,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:15:00.000Z,2017-11-12T07:45:00+05:30,pm10,649,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:15:00.000Z,2017-11-12T07:45:00+05:30,co,6330,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
Mandir Marg,Delhi,IN,2017-11-12T02:15:00.000Z,2017-11-12T07:45:00+05:30,pm25,511,åµg/må_,28.6341,77.2005,"[{""name"":""Central Pollution Control Board"",""url"":""http://www.cpcb.gov.in/CAAQM""}]"
